index, name                                                   , type      , volume-mm3 
113 , ctx-lh-superiorparietal_2                              , cortical  ,     3604.0 
112 , ctx-lh-superiorparietal_1                              , cortical  ,     3765.0 
82  , Right-Hippocampus_Tail                                 , subcortical,      867.0 
83  , Right-VentralDC                                        , subcortical,     3152.0 
80  , Right-Hippocampus_Molecular_layer_HP                   , subcortical,      750.0 
81  , Right-Hippocampus_Hippocampal_fissure                  , subcortical,       85.0 
119 , ctx-lh-precuneus_2                                     , cortical  ,     5754.0 
118 , ctx-lh-precuneus_1                                     , cortical  ,     5960.0 
84  , Right-Hypothalamus                                     , subcortical,     1052.0 
85  , ctx-lh-lateralorbitofrontal_1                          , cortical  ,     5456.0 
3   , ctx-rh-parsorbitalis_1                                 , cortical  ,     3456.0 
7   , ctx-rh-parstriangularis_1                              , cortical  ,     5088.0 
92  , ctx-lh-parsopercularis_1                               , cortical  ,     5270.0 
108 , ctx-lh-postcentral_1                                   , cortical  ,     3451.0 
109 , ctx-lh-postcentral_2                                   , cortical  ,     4576.0 
102 , ctx-lh-precentral_3                                    , cortical  ,     3073.0 
103 , ctx-lh-paracentral_1                                   , cortical  ,     3609.0 
100 , ctx-lh-precentral_1                                    , cortical  ,     3928.0 
101 , ctx-lh-precentral_2                                    , cortical  ,     3112.0 
106 , ctx-lh-posteriorcingulate_1                            , cortical  ,     4038.0 
107 , ctx-lh-isthmuscingulate_1                              , cortical  ,     3077.0 
104 , ctx-lh-rostralanteriorcingulate_1                      , cortical  ,     3077.0 
105 , ctx-lh-caudalanteriorcingulate_1                       , cortical  ,     2321.0 
39  , ctx-rh-lateraloccipital_2                              , cortical  ,     4489.0 
38  , ctx-rh-lateraloccipital_1                              , cortical  ,     3095.0 
33  , ctx-rh-inferiorparietal_3                              , cortical  ,     4282.0 
32  , ctx-rh-inferiorparietal_2                              , cortical  ,     2974.0 
31  , ctx-rh-inferiorparietal_1                              , cortical  ,     4976.0 
30  , ctx-rh-superiorparietal_3                              , cortical  ,     4036.0 
37  , ctx-rh-pericalcarine_1                                 , cortical  ,     1664.0 
36  , ctx-rh-cuneus_1                                        , cortical  ,     1854.0 
35  , ctx-rh-precuneus_2                                     , cortical  ,     5890.0 
34  , ctx-rh-precuneus_1                                     , cortical  ,     6031.0 
60  , Right-Medio_Dorsal                                     , subcortical,     1209.0 
61  , Right-Ventral_Latero_Dorsal                            , subcortical,     1568.0 
62  , Right-Central_Lateral-Lateral_Posterior-Medial_Pulvinar, subcortical,      864.0 
63  , Right-Ventral_Anterior                                 , subcortical,     1978.0 
64  , Right-Ventral_Latero_Ventral                           , subcortical,     1407.0 
65  , Right-Caudate                                          , subcortical,     4874.0 
66  , Right-Putamen                                          , subcortical,     6306.0 
67  , Right-Pallidum                                         , subcortical,     2689.0 
68  , Right-Accumbens_area                                   , subcortical,      828.0 
69  , Right-Amygdala                                         , subcortical,     2216.0 
172 , Brain_Stem-SCP                                         , subcortical,      223.0 
171 , Brain_Stem-Medulla                                     , subcortical,     5825.0 
170 , Brain_Stem-Pons                                        , subcortical,    18740.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     4409.0 
6   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     3274.0 
97  , ctx-lh-superiorfrontal_3                               , cortical  ,     6519.0 
99  , ctx-lh-caudalmiddlefrontal_1                           , cortical  ,     5940.0 
98  , ctx-lh-superiorfrontal_4                               , cortical  ,     3151.0 
168 , Left-Hypothalamus                                      , subcortical,     1012.0 
169 , Brain_Stem-Midbrain                                    , subcortical,     7922.0 
164 , Left-Hippocampus_Molecular_layer_HP                    , subcortical,      760.0 
165 , Left-Hippocampus_Hippocampal_fissure                   , subcortical,       91.0 
166 , Left-Hippocampus_Tail                                  , subcortical,      846.0 
167 , Left-VentralDC                                         , subcortical,     2949.0 
160 , Left-Hippocampus_CA4                                   , subcortical,      375.0 
161 , Left-Hippocampus_GCDG                                  , subcortical,      422.0 
162 , Left-Hippocampus_HATA                                  , subcortical,       77.0 
163 , Left-Hippocampus_Fimbria                               , subcortical,       98.0 
11  , ctx-rh-superiorfrontal_1                               , cortical  ,     6778.0 
10  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     7590.0 
13  , ctx-rh-superiorfrontal_3                               , cortical  ,     5898.0 
12  , ctx-rh-superiorfrontal_2                               , cortical  ,     6683.0 
15  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     5508.0 
14  , ctx-rh-superiorfrontal_4                               , cortical  ,     2754.0 
17  , ctx-rh-precentral_2                                    , cortical  ,     3039.0 
16  , ctx-rh-precentral_1                                    , cortical  ,     3830.0 
19  , ctx-rh-paracentral_1                                   , cortical  ,     4213.0 
18  , ctx-rh-precentral_3                                    , cortical  ,     3406.0 
117 , ctx-lh-inferiorparietal_3                              , cortical  ,     3436.0 
116 , ctx-lh-inferiorparietal_2                              , cortical  ,     2819.0 
151 , Left-Pallidum                                          , subcortical,     2631.0 
150 , Left-Putamen                                           , subcortical,     6457.0 
153 , Left-Amygdala                                          , subcortical,     2133.0 
152 , Left-Accumbens_area                                    , subcortical,      702.0 
155 , Left-Hippocampus_Parasubiculum                         , subcortical,       67.0 
154 , Left-Hippocampus                                       , subcortical,     1495.0 
157 , Left-Hippocampus_Subiculum                             , subcortical,      544.0 
156 , Left-Hippocampus_Presubiculum                          , subcortical,      396.0 
159 , Left-Hippocampus_CA3                                   , subcortical,      301.0 
158 , Left-Hippocampus_CA1                                   , subcortical,      909.0 
48  , ctx-rh-inferiortemporal_1                              , cortical  ,     6920.0 
49  , ctx-rh-inferiortemporal_2                              , cortical  ,     5572.0 
46  , ctx-rh-entorhinal_1                                    , cortical  ,     2235.0 
86  , ctx-lh-lateralorbitofrontal_2                          , cortical  ,     4816.0 
44  , ctx-rh-fusiform_2                                      , cortical  ,     7470.0 
45  , ctx-rh-parahippocampal_1                               , cortical  ,     2301.0 
42  , ctx-rh-lingual_2                                       , cortical  ,     2258.0 
43  , ctx-rh-fusiform_1                                      , cortical  ,     3496.0 
40  , ctx-rh-lateraloccipital_3                              , cortical  ,     2862.0 
87  , ctx-lh-parsorbitalis_1                                 , cortical  ,     2924.0 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     5350.0 
5   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2721.0 
9   , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     9898.0 
146 , Left-Central_Lateral-Lateral_Posterior-Medial_Pulvinar , subcortical,     1203.0 
147 , Left-Ventral_Anterior                                  , subcortical,     2015.0 
144 , Left-Medio_Dorsal                                      , subcortical,     1590.0 
145 , Left-Ventral_Latero_Dorsal                             , subcortical,     1435.0 
142 , Left-Pulvinar                                          , subcortical,     1220.0 
143 , Left-Anterior                                          , subcortical,     1416.0 
140 , ctx-lh-insula_1                                        , cortical  ,     3874.0 
141 , ctx-lh-insula_2                                        , cortical  ,     3994.0 
148 , Left-Ventral_Latero_Ventral                            , subcortical,     1166.0 
149 , Left-Caudate                                           , subcortical,     4934.0 
77  , Right-Hippocampus_GCDG                                 , subcortical,      400.0 
76  , Right-Hippocampus_CA4                                  , subcortical,      382.0 
75  , Right-Hippocampus_CA3                                  , subcortical,      309.0 
74  , Right-Hippocampus_CA1                                  , subcortical,      920.0 
73  , Right-Hippocampus_Subiculum                            , subcortical,      543.0 
72  , Right-Hippocampus_Presubiculum                         , subcortical,      387.0 
71  , Right-Hippocampus_Parasubiculum                        , subcortical,       65.0 
70  , Right-Hippocampus                                      , subcortical,     1351.0 
79  , Right-Hippocampus_Fimbria                              , subcortical,       90.0 
78  , Right-Hippocampus_HATA                                 , subcortical,       66.0 
41  , ctx-rh-lingual_1                                       , cortical  ,     3025.0 
47  , ctx-rh-temporalpole_1                                  , cortical  ,     3068.0 
